# Solar Sail Result from EirikSearch5 Beam Search Algorithm
# 2025-11-04 21:41:37.076542
# Sequence = [10, 7, 1, 2, 3, 2, 8, 7, 5, 6, 5, 7, 8, 6, 5, 6, 5, 7, 6, 5, 4, 2, 7, 6, 5, 7, 6, 7, 6, 7]
# Score without time bonus = 183.6506, Score with time bonus = 199.8083, Num Arcs = 60
# Valid = True
# body_id,flag,epoch,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,control_x,control_y,control_z
# Conic Arc (TOF = 2996.1 d)
0,0,783920461.473781,11751351.530373,7257865.388654,0.000000,13.400702386707,146.269194528559,-9.801640398818,0.000000000000,0.000000000000,0.000000000000
# Flyby Arc around Body 1
1,1,783920461.473781,11751351.530373,7257865.388654,0.000000,13.400702386707,146.269194528559,-9.801640398818,66.181424263877,60.810897413366,-9.801640398818
1,1,783920461.473781,11751351.530373,7257865.388654,0.000000,24.184652775838,132.874269039650,1.440495506096,76.965374653008,47.415971924458,1.440495506096
# Conic Arc (TOF = 71.1 d)
0,0,783920461.473781,11751351.530373,7257865.388654,0.000000,24.184652775838,132.874269039650,1.440495506096,0.000000000000,0.000000000000,0.000000000000
0,0,790062906.0537937,-78614663.882576,106850923.323151,1898126.677961,-3.971807508441,-12.230949589830,-0.119427786304,0.000000000000,0.000000000000,0.000000000000
# Flyby Arc around Body 2
2,1,790062906.0537937,-78614663.882576,106850923.323151,1898126.677961,-3.971807508441,-12.230949589830,-0.119427786304,20.921319806841,7.626669655735,-1.705853841806
2,1,790062906.0537937,-78614663.882576,106850923.323151,1898126.677961,-4.839663408064,-29.587770713026,0.186287644660,20.053463907219,-9.730151467462,-1.400138410842
# Conic Arc (TOF = 118.7 d)
0,0,790062906.0537937,-78614663.882576,106850923.323151,1898126.677961,-4.839663408064,-29.587770713026,0.186287644660,0.000000000000,0.000000000000,0.000000000000
0,0,800317580.8664907,55711500.559252,169518686.309599,-1815979.934955,-11.922269696736,14.756516128486,0.290639384016,0.000000000000,0.000000000000,0.000000000000
# Flyby Arc around Body 3
3,1,800317580.8664907,55711500.559252,169518686.309599,-1815979.934955,-11.922269696736,14.756516128486,0.290639384016,14.732215916658,6.100800574408,-0.107789217640
3,1,800317580.8664907,55711500.559252,169518686.309599,-1815979.934955,-14.139350118927,18.534247145968,0.634159639790,12.515135494467,9.878531591890,0.235731038134
# Conic Arc (TOF = 192.4 d)
0,0,800317580.8664907,55711500.559252,169518686.309599,-1815979.934955,-14.139350118927,18.534247145968,0.634159639790,0.000000000000,0.000000000000,0.000000000000
0,0,816938103.5765939,-120927248.466863,45293008.665524,5104974.917238,10.172231652551,-32.169637557929,-0.509249960095,0.000000000000,0.000000000000,0.000000000000
# Flyby Arc around Body 2
2,1,816938103.5765939,-120927248.466863,45293008.665524,5104974.917238,10.172231652551,-32.169637557929,-0.509249960095,20.072867712002,-0.972995332702,-1.567808245708
2,1,816938103.5765939,-120927248.466863,45293008.665524,5104974.917238,2.825184785164,-46.037826216515,5.969515663130,12.725820844615,-14.841183991288,4.910957377517
# Conic Arc (TOF = 5810.5 d)
0,0,816938103.5765939,-120927248.466863,45293008.665524,5104974.917238,2.825184785164,-46.037826216515,5.969515663130,0.000000000000,0.000000000000,0.000000000000
0,0,1318968634.2572412,5322802633.786726,829748491.174570,-606898750.883602,7.238684891578,2.150287204907,-0.963674359719,0.000000000000,0.000000000000,0.000000000000
# Flyby Arc around Body 8
8,1,1318968634.2572412,5322802633.786726,829748491.174570,-606898750.883602,7.238684891578,2.150287204907,-0.963674359719,8.202488310176,-2.522602715429,-2.148457727133
8,1,1318968634.2572412,5322802633.786726,829748491.174570,-606898750.883602,-5.226385359138,-3.050199962685,1.851482251991,-4.262581940540,-7.723089883021,0.666698884577
# Propagated Arc (TOF = 4524.4 d)
0,1,1318968634.2572412,5322802633.786726,829748491.174570,-606898750.883602,-5.226385359138,-3.050199962685,1.851482251991,-0.981855752133,-0.153057211573,0.111949863731
0,1,1318968634.2572412,5322802633.786726,829748491.174570,-606898750.883602,-5.226385359138,-3.050199962685,1.851482251991,-0.981855752133,-0.153057211573,0.111949863731
0,1,1318968634.3974006,5322802633.054199,829748490.747056,-606898750.624099,-5.226385359757,-3.050199962781,1.851482252062,-0.981855752145,-0.153057211518,0.111949863700
0,1,1318968634.3974006,5322802633.054199,829748490.747056,-606898750.624099,-5.226385359757,-3.050199962781,1.851482252062,-0.981855752145,-0.153057211518,0.111949863700
0,1,1318968635.798994,5322802625.728932,829748486.471916,-606898748.029074,-5.226385365942,-3.050199963746,1.851482252767,-0.981855752267,-0.153057210959,0.111949863389
0,1,1318968635.798994,5322802625.728932,829748486.471916,-606898748.029074,-5.226385365942,-3.050199963746,1.851482252767,-0.981855752267,-0.153057210959,0.111949863389
0,1,1318968649.814928,5322802552.476260,829748443.720514,-606898722.078821,-5.226385427796,-3.050199973388,1.851482259819,-0.981855753493,-0.153057205370,0.111949860282
0,1,1318968649.814928,5322802552.476260,829748443.720514,-606898722.078821,-5.226385427796,-3.050199973388,1.851482259819,-0.981855753493,-0.153057205370,0.111949860282
0,1,1318968789.9742677,5322801819.949486,829748016.206493,-606898462.576285,-5.226386046334,-3.050200069809,1.851482330344,-0.981855765747,-0.153057149484,0.111949829218
0,1,1318968789.9742677,5322801819.949486,829748016.206493,-606898462.576285,-5.226386046334,-3.050200069809,1.851482330344,-0.981855765747,-0.153057149484,0.111949829218
0,1,1318970191.5676653,5322794494.676975,829743741.065538,-606895867.550381,-5.226392231722,-3.050201034020,1.851483035593,-0.981855888285,-0.153056590621,0.111949518571
0,1,1318970191.5676653,5322794494.676975,829743741.065538,-606895867.550381,-5.226392231722,-3.050201034020,1.851483035593,-0.981855888285,-0.153056590621,0.111949518571
0,1,1318982295.2308292,5322731235.862578,829706822.409249,-606873457.786507,-5.226445647350,-3.050209360579,1.851489125874,-0.981856946477,-0.153051764409,0.111946835892
0,1,1318982295.2308292,5322731235.862578,829706822.409249,-606873457.786507,-5.226445647350,-3.050209360579,1.851489125874,-0.981856946477,-0.153051764409,0.111946835892
0,1,1319062963.7515075,5322309611.863564,829460764.294062,-606724099.260473,-5.226801688786,-3.050264854251,1.851529716702,-0.981863999028,-0.153019595337,0.111928954505
0,1,1319062963.7515075,5322309611.863564,829460764.294062,-606724099.260473,-5.226801688786,-3.050264854251,1.851529716702,-0.981863999028,-0.153019595337,0.111928954505
0,1,1319798330.7848494,5318464800.082175,827217514.099967,-605362409.288189,-5.230050288226,-3.050770633418,1.851899763299,-0.981928282010,-0.152726078483,0.111765799510
0,1,1319798330.7848494,5318464800.082175,827217514.099967,-605362409.288189,-5.230050288226,-3.050770633418,1.851899763299,-0.981928282010,-0.152726078483,0.111765799510
0,1,1327152001.1182697,5279884531.521158,804764581.351763,-591730537.171301,-5.262832509207,-3.055818386479,1.855602430401,-0.982570318918,-0.149764220530,0.110119238243
0,1,1327152001.1182697,5279884531.521158,804764581.351763,-591730537.171301,-5.262832509207,-3.055818386479,1.855602430401,-0.982570318918,-0.149764220530,0.110119238243
0,1,1365980448.038731,5072045564.655703,685599717.227003,-519300309.531925,-5.445422678818,-3.082071538676,1.875179830822,-0.985925715351,-0.133269779034,0.100943795285
0,1,1365980448.038731,5072045564.655703,685599717.227003,-519300309.531925,-5.445422678818,-3.082071538676,1.875179830822,-0.985925715351,-0.133269779034,0.100943795285
0,1,1403398780.7960851,4864734390.776112,569814782.678930,-448782415.160519,-5.638294295109,-3.106399908701,1.893948251281,-0.989066797093,-0.115851110620,0.091243580903
0,1,1403398780.7960851,4864734390.776112,569814782.678930,-448782415.160519,-5.638294295109,-3.106399908701,1.893948251281,-0.989066797093,-0.115851110620,0.091243580903
0,1,1438361632.252567,4664200034.044314,460828204.136778,-382262217.070865,-5.836040759691,-3.127747331802,1.911171406857,-0.991861172700,-0.097996998335,0.081289620543
0,1,1438361632.252567,4664200034.044314,460828204.136778,-382262217.070865,-5.836040759691,-3.127747331802,1.911171406857,-0.991861172700,-0.097996998335,0.081289620543
0,1,1471005897.2154853,4470432161.963226,358423718.877214,-319617976.058071,-6.038549999322,-3.145867349460,1.926707906140,-0.994279487518,-0.079717874829,0.071086996944
0,1,1471005897.2154853,4470432161.963226,358423718.877214,-319617976.058071,-6.038549999322,-3.145867349460,1.926707906140,-0.994279487518,-0.079717874829,0.071086996944
0,1,1501504682.180999,4283149077.619115,262248417.510968,-260644022.741017,-6.245965900921,-3.160530127936,1.940432468942,-0.996294699595,-0.061001077387,0.060627882344
0,1,1501504682.180999,4283149077.619115,262248417.510968,-260644022.741017,-6.245965900921,-3.160530127936,1.940432468942,-0.996294699595,-0.061001077387,0.060627882344
0,1,1530026111.7649179,4102020304.445296,171941911.868638,-205129196.305986,-6.458504649199,-3.171489583319,1.952212601327,-0.997877938185,-0.041827447884,0.049900752380
0,1,1530026111.7649179,4102020304.445296,171941911.868638,-205129196.305986,-6.458504649199,-3.171489583319,1.952212601327,-0.997877938185,-0.041827447884,0.049900752380
0,1,1556722972.4836173,3926734059.415259,87171728.181840,-152878509.004746,-6.676388806643,-3.178473303858,1.961901190898,-0.998997221311,-0.022177288534,0.038893697251
0,1,1556722972.4836173,3926734059.415259,87171728.181840,-152878509.004746,-6.676388806643,-3.178473303858,1.961901190898,-0.998997221311,-0.022177288534,0.038893697251
0,1,1581678344.4161952,3757382317.066846,7809166.147587,-103822109.268094,-6.899323830838,-3.181178806512,1.969320550704,-0.999616311269,-0.002077555383,0.027620898045
0,1,1581678344.4161952,3757382317.066846,7809166.147587,-103822109.268094,-6.899323830838,-3.181178806512,1.969320550704,-0.999616311269,-0.002077555383,0.027620898045
0,1,1604570787.3571799,3596919068.358080,-65004217.658921,-58679336.811759,-7.122821046158,-3.179391418586,1.974231318935,-0.999703759933,0.018066839862,0.016308944551
0,1,1604570787.3571799,3596919068.358080,-65004217.658921,-58679336.811759,-7.122821046158,-3.179391418586,1.974231318935,-0.999703759933,0.018066839862,0.016308944551
0,1,1625530679.254551,3445321019.576880,-131586929.322762,-17270683.585350,-7.345867928803,-3.173117036942,1.976610012005,-0.999258910359,0.038164632806,0.005009078795
0,1,1625530679.254551,3445321019.576880,-131586929.322762,-17270683.585350,-7.345867928803,-3.173117036942,1.976610012005,-0.999258910359,0.038164632806,0.005009078795
0,1,1643333319.4731436,3312740869.567729,-187996795.827086,17921013.221516,-7.551163709768,-3.163372222374,1.976569739179,-0.998379057300,0.056657635228,-0.005400954977
0,1,1643333319.4731436,3312740869.567729,-187996795.827086,17921013.221516,-7.551163709768,-3.163372222374,1.976569739179,-0.998379057300,0.056657635228,-0.005400954977
0,1,1660615202.5285017,3180407394.099011,-242549833.126608,52063278.366724,-7.766313653101,-3.149064791803,1.974227617272,-0.996971742062,0.076032815833,-0.016320430341
0,1,1660615202.5285017,3180407394.099011,-242549833.126608,52063278.366724,-7.766313653101,-3.149064791803,1.974227617272,-0.996971742062,0.076032815833,-0.016320430341
0,1,1678400801.0017927,3040174533.294806,-298382133.926434,87133103.257538,-8.006293115066,-3.128140210455,1.968826010136,-0.994813559511,0.097637352558,-0.028511913265
0,1,1678400801.0017927,3040174533.294806,-298382133.926434,87133103.257538,-8.006293115066,-3.128140210455,1.968826010136,-0.994813559511,0.097637352558,-0.028511913265
0,1,1695392269.2786126,2902047224.780118,-351313033.503606,120517610.225605,-8.255638114868,-3.100815756006,1.960077712088,-0.991909551099,0.120077561241,-0.041192495986
0,1,1695392269.2786126,2902047224.780118,-351313033.503606,120517610.225605,-8.255638114868,-3.100815756006,1.960077712088,-0.991909551099,0.120077561241,-0.041192495986
0,1,1709876667.7656026,2780822940.748888,-396015569.491255,148833263.484829,-8.485855429646,-3.070492562904,1.949138949025,-0.988624590396,0.140789521131,-0.052912474935
0,1,1709876667.7656026,2780822940.748815,-396015569.491316,148833263.484894,-8.485855429646,-3.070492562904,1.949138949025,-0.988624590396,0.140789521131,-0.052912474935
# Flyby Arc around Body 7
7,1,1709876667.7656026,2780822940.748815,-396015569.491316,148833263.484894,-8.485855429646,-3.070492562904,1.949138949025,-10.337009253143,-9.577397931800,2.367284511971
7,1,1709876667.7656026,2780822940.748815,-396015569.491316,148833263.484894,-12.364465875134,5.244119329302,-1.129394750176,-14.215619698631,-1.262786039594,-0.711249187230
# Propagated Arc (TOF = 1435.6 d)
0,1,1709876667.7656026,2780822940.748815,-396015569.491316,148833263.484894,-12.364465875134,5.244119329302,-1.129394750176,-0.988624590396,0.140789521131,-0.052912474935
0,1,1709876667.7656026,2780822940.748815,-396015569.491316,148833263.484894,-12.364465875134,5.244119329302,-1.129394750176,-0.988624590396,0.140789521131,-0.052912474935
0,1,1709876667.8866384,2780822939.252271,-396015568.856590,148833263.348197,-12.364465877132,5.244119329587,-1.129394750283,-0.988624590418,0.140789520984,-0.052912474916
0,1,1709876667.8866384,2780822939.252271,-396015568.856590,148833263.348197,-12.364465877132,5.244119329587,-1.129394750283,-0.988624590418,0.140789520984,-0.052912474916
0,1,1709876669.096997,2780822924.286834,-396015562.509325,148833261.981224,-12.364465897109,5.244119332432,-1.129394751352,-0.988624590637,0.140789519517,-0.052912474726
0,1,1709876669.096997,2780822924.286834,-396015562.509325,148833261.981224,-12.364465897109,5.244119332432,-1.129394751352,-0.988624590637,0.140789519517,-0.052912474726
0,1,1709876681.2005825,2780822774.632462,-396015499.036678,148833248.311498,-12.364466096885,5.244119360882,-1.129394762044,-0.988624592829,0.140789504840,-0.052912472831
0,1,1709876681.2005825,2780822774.632462,-396015499.036678,148833248.311498,-12.364466096885,5.244119360882,-1.129394762044,-0.988624592829,0.140789504840,-0.052912472831
0,1,1709876802.2364383,2780821278.088606,-396014864.310186,148833111.614230,-12.364468094647,5.244119645382,-1.129394868967,-0.988624614744,0.140789358074,-0.052912453882
0,1,1709876802.2364383,2780821278.088606,-396014864.310186,148833111.614230,-12.364468094647,5.244119645382,-1.129394868967,-0.988624614744,0.140789358074,-0.052912453882
0,1,1709878012.5949955,2780806312.636753,-396008517.043377,148831744.640839,-12.364488072390,5.244122490383,-1.129395938200,-0.988624833894,0.140787890406,-0.052912264387
0,1,1709878012.5949955,2780806312.636753,-396008517.043377,148831744.640839,-12.364488072390,5.244122490383,-1.129395938200,-0.988624833894,0.140787890406,-0.052912264387
0,1,1709886578.562089,2780700398.233220,-395963595.976453,148822070.239986,-12.364629465688,5.244142625133,-1.129403505619,-0.988626384877,0.140777502920,-0.052910923228
0,1,1709886578.562089,2780700398.233220,-395963595.976453,148822070.239986,-12.364629465688,5.244142625133,-1.129403505619,-0.988626384877,0.140777502920,-0.052910923228
0,1,1709942362.2935104,2780010627.375916,-395671054.475410,148759066.523427,-12.365550534222,5.244273750405,-1.129452796549,-0.988636485562,0.140709836460,-0.052902186515
0,1,1709942362.2935104,2780010627.375916,-395671054.475410,148759066.523427,-12.365550534222,5.244273750405,-1.129452796549,-0.988636485562,0.140709836460,-0.052902186515
0,1,1710400137.4566329,2774348252.458032,-393270109.882175,148241938.396289,-12.373127425645,5.245349969791,-1.129857945495,-0.988719393423,0.140153199639,-0.052830310427
0,1,1710400137.4566329,2774348252.458032,-393270109.882175,148241938.396289,-12.373127425645,5.245349969791,-1.129857945495,-0.988719393423,0.140153199639,-0.052830310427
0,1,1714977889.0878563,2717530791.548326,-369233546.234771,143060352.340192,-12.450744825989,5.256124070328,-1.133974626633,-0.989549986933,0.134451117164,-0.052093382062
0,1,1714977889.0878563,2717530791.548326,-369233546.234771,143060352.340192,-12.450744825989,5.256124070328,-1.133974626633,-0.989549986933,0.134451117164,-0.052093382062
0,1,1725926389.6170666,2580136571.587717,-311545893.037198,130589044.621254,-12.651194050911,5.281842069368,-1.144323288909,-0.991537770131,0.119726034458,-0.050184928788
0,1,1725926389.6170666,2580136571.587717,-311545893.037198,130589044.621254,-12.651194050911,5.281842069368,-1.144323288909,-0.991537770131,0.119726034458,-0.050184928788
0,1,1736318865.1197114,2447575652.829140,-256529337.016838,118642610.437307,-12.863682370899,5.305804637802,-1.154850464401,-0.993398584690,0.104117672534,-0.048153527412
0,1,1736318865.1197114,2447575652.829140,-256529337.016838,118642610.437307,-12.863682370899,5.305804637802,-1.154850464401,-0.993398584690,0.104117672534,-0.048153527412
0,1,1745947035.325567,2322682920.898901,-205340884.759518,107473905.818554,-13.083530469425,5.327042254020,-1.165265013188,-0.995058469284,0.087969900942,-0.046042797857
0,1,1745947035.325567,2322682920.898901,-205340884.759518,107473905.818554,-13.083530469425,5.327042254020,-1.165265013188,-0.995058469284,0.087969900942,-0.046042797857
0,1,1754866716.6086788,2204987297.791131,-157742975.528075,97034831.862635,-13.310665742385,5.345205558427,-1.175517536040,-0.996491319002,0.071288168374,-0.043852573522
0,1,1754866716.6086788,2204987297.791131,-157742975.528075,97034831.862635,-13.310665742385,5.345205558427,-1.175517536040,-0.996491319002,0.071288168374,-0.043852573522
0,1,1763140068.363099,2093910240.255191,-113457485.934154,87268147.029188,-13.545282232544,5.359952777611,-1.185568825589,-0.997671685561,0.054058344553,-0.041580081929
0,1,1763140068.363099,2093910240.255191,-113457485.934154,87268147.029188,-13.545282232544,5.359952777611,-1.185568825589,-0.997671685561,0.054058344553,-0.041580081929
0,1,1770826022.015686,1988886691.067253,-72216959.100905,78118505.712319,-13.787681549120,5.370919732359,-1.195380367087,-0.998572484480,0.036258409589,-0.039221435129
0,1,1770826022.015686,1988886691.067253,-72216959.100905,78118505.712319,-13.787681549120,5.370919732359,-1.195380367087,-0.998572484480,0.036258409589,-0.039221435129
0,1,1777977932.0842805,1889398125.465200,-33778024.065479,69535396.684041,-14.038214845554,5.377706986101,-1.204910616955,-0.999164016028,0.017862718145,-0.036772168486
0,1,1777977932.0842805,1889398125.465200,-33778024.065479,69535396.684041,-14.038214845554,5.377706986101,-1.204910616955,-0.999164016028,0.017862718145,-0.036772168486
0,1,1784624878.4260123,1795243187.667284,1977096.186633,61496081.193892,-14.296501700030,5.379873237958,-1.214087243062,-0.999413207460,-0.001100650906,-0.034234913785
0,1,1784624878.4260123,1795243187.667284,1977096.186633,61496081.193892,-14.296501700030,5.379873237958,-1.214087243062,-0.999413207460,-0.001100650906,-0.034234913785
0,1,1790639960.2588606,1708483789.676698,34331830.107761,54167694.471399,-14.555039324397,5.377133372973,-1.222613851399,-0.999296233381,-0.020080769112,-0.031682813371
0,1,1790639960.2588606,1708483789.676698,34331830.107761,54167694.471399,-14.555039324397,5.377133372973,-1.222613851399,-0.999296233381,-0.020080769112,-0.031682813371
0,1,1796252372.8659394,1626060339.813529,64491010.149325,47283229.344114,-14.821121516144,5.369184050593,-1.230700646091,-0.998792919142,-0.039613022167,-0.029043297783
0,1,1796252372.8659394,1626060339.813529,64491010.149325,47283229.344114,-14.821121516144,5.369184050593,-1.230700646091,-0.998792919142,-0.039613022167,-0.029043297783
0,1,1801633281.9575503,1545564638.309266,93347469.533915,40639974.205658,-15.102502469269,5.355108253427,-1.238491284255,-0.997837433946,-0.060266388837,-0.026237716995
0,1,1801633281.9575503,1545564638.309266,93347469.533915,40639974.205658,-15.102502469269,5.355108253427,-1.238491284255,-0.997837433946,-0.060266388837,-0.026237716995
0,1,1806666850.8536224,1468826286.153275,120254260.325856,34387725.168846,-15.392849236444,5.334456984178,-1.245707616594,-0.996394114487,-0.081575771322,-0.023327283350
0,1,1806666850.8536224,1468826286.153275,120254260.325856,34387725.168846,-15.392849236444,5.334456984178,-1.245707616594,-0.996394114487,-0.081575771322,-0.023327283350
0,1,1811354490.4259713,1395983231.497890,145199010.951227,28532888.925834,-15.690684110225,5.306779020582,-1.252238229265,-0.994428775742,-0.103432528014,-0.020325405895
0,1,1811354490.4259713,1395983231.497890,145199010.951227,28532888.925834,-15.690684110225,5.306779020582,-1.252238229265,-0.994428775742,-0.103432528014,-0.020325405895
0,1,1815725384.918146,1326743992.797616,168321099.222307,23046726.240083,-15.996059019446,5.271531011664,-1.258011964033,-0.991900873170,-0.125840287349,-0.017230202666
0,1,1815725384.918146,1326743992.797616,168321099.222307,23046726.240083,-15.996059019446,5.271531011664,-1.258011964033,-0.991900873170,-0.125840287349,-0.017230202666
0,1,1819809214.8311095,1260789096.256922,189764331.955437,17898940.268806,-16.309279427965,5.228096312220,-1.262956545264,-0.988764476554,-0.148821266706,-0.014037110852
0,1,1819809214.8311095,1260789096.256922,189764331.955437,17898940.268806,-16.309279427965,5.228096312220,-1.262956545264,-0.988764476554,-0.148821266706,-0.014037110852
0,1,1823632549.444816,1197828155.466583,209657123.472971,13062301.297096,-16.630683560759,5.175788392449,-1.266991442410,-0.984968449759,-0.172400065022,-0.010741068825
0,1,1823632549.444816,1197828155.466583,209657123.472971,13062301.297096,-16.630683560759,5.175788392449,-1.266991442410,-0.984968449759,-0.172400065022,-0.010741068825
0,1,1827219123.1733248,1137598103.588759,228113549.341456,8512444.455942,-16.960633837565,5.113841116498,-1.270026270199,-0.980455722112,-0.196603030576,-0.007336575940
0,1,1827219123.1733248,1137598103.588759,228113549.341456,8512444.455942,-16.960633837565,5.113841116498,-1.270026270199,-0.980455722112,-0.196603030576,-0.007336575940
0,1,1830590389.4656055,1079856396.577374,245235866.625187,4227297.550132,-17.299536998988,5.041391993457,-1.271959232482,-0.975162044870,-0.221459732916,-0.003817452150
0,1,1830590389.4656055,1079856396.577374,245235866.625187,4227297.550132,-17.299536998988,5.041391993457,-1.271959232482,-0.975162044870,-0.221459732916,-0.003817452150
0,1,1833764068.3705478,1024408780.580089,261107001.051893,189044.932531,-17.647650693267,4.957514312738,-1.272674782427,-0.969018324684,-0.246988773934,-0.000178823149
0,1,1833764068.3705478,1024408780.580089,261107001.051893,189044.932531,-17.647650693267,4.957514312738,-1.272674782427,-0.969018324684,-0.246988773934,-0.000178823149
0,1,1833912609.6784916,1021786110.160892,261843073.625157,0.000050,-17.664698829790,4.953157273686,-1.272676355723,-0.968698837764,-0.248238920626,-0.000000000000
0,1,1833912609.6784916,1021786110.160880,261843073.625131,0.000000,-17.664698829790,4.953157273686,-1.272676355723,-0.968698837764,-0.248238920626,-0.000000000000
# Flyby Arc around Body 5
5,1,1833912609.6784916,1021786110.160880,261843073.625131,0.000000,-17.664698829790,4.953157273686,-1.272676355723,-15.191519197949,-6.604628727270,-1.272676355723
5,1,1833912609.6784916,1021786110.160880,261843073.625131,0.000000,-19.086989695799,11.497547743291,-0.027708919342,-16.613810063958,-0.060238257665,-0.027708919342
# Conic Arc (TOF = 1507.0 d)
0,0,1833912609.6784916,1021786110.160880,261843073.625131,0.000000,-19.086989695799,11.497547743291,-0.027708919342,0.000000000000,0.000000000000,0.000000000000
0,0,1964121335.7260852,-1846984152.341906,429670151.040987,-1526688.206179,-18.906794362488,-4.668229249743,-0.000298969029,0.000000000000,0.000000000000,0.000000000000
# Flyby Arc around Body 6
6,1,1964121335.7260852,-1846984152.341906,429670151.040987,-1526688.206179,-18.906794362488,-4.668229249743,-0.000298969029,-16.535627387260,4.060006014695,-0.062712475321
6,1,1964121335.7260852,-1846984152.341906,429670151.040987,-1526688.206179,8.196508542439,4.622291813310,0.015342455169,10.567675517666,13.350527077748,-0.047071051123
# Propagated Arc (TOF = 1063.7 d)
0,1,1964121335.7260852,-1846984152.341906,429670151.040987,-1526688.206179,8.196508542439,4.622291813310,0.015342455169,0.973991542400,-0.226582936624,0.000805086172
0,1,1964121335.7260852,-1846984152.341906,429670151.040987,-1526688.206179,8.196508542439,4.622291813310,0.015342455169,0.973991542400,-0.226582936624,0.000805086172
0,1,1964121335.847145,-1846984151.349638,429670151.600561,-1526688.204322,8.196508546770,4.622291812302,0.015342455173,0.973991542308,-0.226582937019,0.000805086171
0,1,1964121335.847145,-1846984151.349638,429670151.600561,-1526688.204322,8.196508546770,4.622291812302,0.015342455173,0.973991542308,-0.226582937019,0.000805086171
0,1,1964121337.0577428,-1846984141.426963,429670157.196297,-1526688.185748,8.196508590084,4.622291802226,0.015342455208,0.973991541388,-0.226582940974,0.000805086165
0,1,1964121337.0577428,-1846984141.426963,429670157.196297,-1526688.185748,8.196508590084,4.622291802226,0.015342455208,0.973991541388,-0.226582940974,0.000805086165
0,1,1964121349.1637216,-1846984042.200202,429670213.153663,-1526688.000013,8.196509023216,4.622291701465,0.015342455566,0.973991532190,-0.226582980515,0.000805086103
0,1,1964121349.1637216,-1846984042.200202,429670213.153663,-1526688.000013,8.196509023216,4.622291701465,0.015342455566,0.973991532190,-0.226582980515,0.000805086103
0,1,1964121470.2235081,-1846983049.932307,429670772.727248,-1526686.142658,8.196513354545,4.622290693852,0.015342459147,0.973991440203,-0.226583375931,0.000805085480
0,1,1964121470.2235081,-1846983049.932307,429670772.727248,-1526686.142658,8.196513354545,4.622290693852,0.015342459147,0.973991440203,-0.226583375931,0.000805085480
0,1,1964122680.8213732,-1846973127.224520,429676368.456396,-1526667.569088,8.196556668019,4.622280617580,0.015342494949,0.973990520324,-0.226587330111,0.000805079250
0,1,1964122680.8213732,-1846973127.224520,429676368.456396,-1526667.569088,8.196556668019,4.622280617580,0.015342494949,0.973990520324,-0.226587330111,0.000805079250
0,1,1964132158.7368877,-1846895439.345861,429720177.667694,-1526522.152889,8.196895786231,4.622201720073,0.015342775249,0.973983317643,-0.226618288933,0.000805030474
0,1,1964132158.7368877,-1846895439.345861,429720177.667694,-1526522.152889,8.196895786231,4.622201720073,0.015342775249,0.973983317643,-0.226618288933,0.000805030474
0,1,1964190880.617827,-1846414040.508559,429991587.686930,-1525621.145277,8.198997313520,4.621712536095,0.015344511947,0.973938659248,-0.226810141827,0.000804728181
0,1,1964190880.617827,-1846414040.508559,429991587.686930,-1525621.145277,8.198997313520,4.621712536095,0.015344511947,0.973938659248,-0.226810141827,0.000804728181
